HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,wave_offset_O33,wave_offset_O33_e,wave_offset_O35,wave_offset_O35_e,snr_O32,snr_O33,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona
244,,,83.82108333333332,-5.394388888888889,05 35 17.06,-05 23 39.8,15.0,12.0,24.0,600.0,"[62, 63, 64, 65]","[60, 61, 61, 60]",3408.556135364375,16.660940552521424,3408.556135364375,16.660940552521424,21.562983213793174,0.3417735785737594,32.56299949958456,28.1255542215288,0.2936760472267785,1.1004652547600398,0.0119798908156325,2.0695341011176174,0.0484130473319375,2507.0065837815,1957.4943083696935,0.0214049134651383,0.0184844282813491,,5.278379763192069,0.08097529809775,2.199620121960704,0.0341975306692905,0.6357741951565374,0.2025296425665817,1.3817885970407455,0.2913076783786602,,,0.0786107515561314,0.0084532294133628,0.292344412620488,0.0110710016482334,,,43.70866371237424,68.01061381616037,,10.151,0.005,10.711,0.004,,,3436.0,17.0,28.18,0.11,21.29,0.83,0.04,,,,,,,,,,,,,,,,,,180.0,-0.02,0.15,0.83,0.4,3017363960246048384,2.554384676909821,0.08098062,31.54316,0.240077843742144,0.080696195,0.0140270161806782,0.07231949,15.083577,0.0071613800950871285,0.90170956,273.0,-7.8845778,0.35433275,0.6779133,537.0,,0.0,90.0,13.35,,,3.591,0.0,-0.35,0.51,6.17,760.0,,,,,,0.29139652007273237,0.014896685753008038,-0.7406483518254422,0.19574362478401014,3.7248379120436392,0.19661847209979255,3.828179487592698,0.5184017911626906,11.777927494221238,0.5184919475356227,0.30639524981171495,0.015701126821437095,3.721367632606777,0.189171405389589,-0.7120726601060886,0.19652322970829364,0.3072541084790607,0.023339898052364028,3.6511444980616314,0.29044273835047796,-0.6422507083412481,0.27513237092808973,0.24334280930005572,0.014614670362355114,0.15117566883505293,0.09418514967588339,,,,
261,,,83.81408333333331,-5.392611111111112,05 35 15.38,-05 23 33.4,15.0,12.0,24.0,900.0,"[66, 67, 68, 69]","[44, 45, 45, 44]",3366.7348062922683,19.881770719535552,3366.7348062922683,19.881770719535552,0.5821659351632731,0.6828874918603518,30.895129910109414,26.347255687251987,0.2148932555496436,1.3165056086178868,0.02353492632178,2.110781130950764,0.095882799200041,128.96854467682857,126.85885082658596,0.0011399355116152,0.0009823268051392,,5.171363135643047,0.1015159830731406,1.459244999116442,0.0256633948709157,0.2661152990158252,0.0868630659569432,0.5701116284992831,0.1237554583726894,,,0.074147191861579,0.0113026606519321,0.4074828336517523,0.0127561213926474,,,16.325252278253668,28.95608608244097,,11.137,0.004,11.424,0.007,,,3374.0,14.0,26.39,0.2,1.49,0.31,0.0,,,,,,,,,,,,,,,,,,206.0,-0.72,0.24,0.87,0.12,3017363960251927936,2.369233419637633,0.16263506,14.567791,0.4497251564919544,0.28198826,0.419019082526174,0.24225657,15.996441,0.009112735365967529,0.71268845,174.0,-10.869926,0.5113281,0.46864626,5177.0,,0.0,0.0,,,,,,,,,651.0,,,,,,0.27289150720896826,0.01590717483489154,-0.7850603826984761,0.20453124379707582,3.713734904325381,0.20500511678783195,3.9318075596297772,0.5389062355265102,11.881555566258317,0.5389929621692211,0.28230008052548883,0.018768990485387743,3.719387541919259,0.1963819888452134,-0.768789268058032,0.2047745738040459,0.2826973623602849,0.0200490308035009,3.6213649223096738,0.28659531020966655,-0.6699948603368124,0.284031211781849,0.21238697727036887,0.015403292769559943,0.12176762840685043,0.08671775939846438,,,,
248,,,83.81566666666666,-5.394,05 35 15.76,-05 23 38.4,16.0,12.0,14.0,600.0,"[40, 41, 42, 43]","[54, 55, 55, 54]",3384.8214678867485,43.69903109717188,3384.8214678867485,43.69903109717188,40.4006893989258,1.6647714174478594,27.174425412507137,27.308273128950503,1.1776665157072514,1.058349759992116,0.0187823407045334,1.4173734135156255,0.0658408360003925,40052.56456157742,7667.255271871207,0.3487163680534648,0.3007415573350037,,5.211543670635687,0.1440727002234827,1.3248538168327268,0.0209619575324881,0.1407228787141786,0.0530307179943845,0.2717343267439902,0.0621128822898562,,,-0.0793192219988972,0.0138538485625618,-0.2553066700482717,0.0157524195380287,,,18.96965240131129,28.18505985974056,,11.168,0.014,12.802,0.028,,,3438.0,48.0,26.56,0.78,39.39,3.82,0.35,,,,,,,,,,,,,,,,,,200.0,1.81,0.43,-2.83,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2808944548171453,0.028392127942773487,-0.7658533084388512,0.22647765276451878,3.7185366728902873,0.21072111624628231,3.886991053023986,0.5900724115489324,11.836739059652526,0.5901516190351168,0.2932515283415882,0.03173886261170486,3.722688040188997,0.19934416354798468,-0.7453803629052518,0.23347769959973597,0.2934053878658541,0.03427713102378088,3.6348357790160626,0.29567301780510835,-0.6581249605237615,0.3017694859491587,0.22577458762897742,0.031957505809865616,0.13448585824752854,0.11209930221431727,,,,
223,,,83.81433333333331,-5.395972222222222,05 35 15.44,-05 23 45.5,16.0,12.0,14.0,300.0,"[46, 47, 48, 49]","[44, 45, 45, 44]",3349.658839314635,22.065705823903954,3349.658839314635,22.065705823903954,10.32299361289544,0.6373064160499826,27.27682767378066,27.259800721425467,0.2827659272439398,1.012126384467747,0.0113771712178611,1.5739279018369905,0.0526066301374994,39630.59270152581,3562.2477450894185,0.3554534626009016,0.3060275658894947,,4.955903592669438,0.1008385900026271,1.7720016192134065,0.0308040358350076,0.5975721736271808,0.1712599521980144,1.1893239223780523,0.2481678763713708,,,-0.1813184241142901,0.0105782503522183,0.0922457587194603,0.0132719149188192,,,30.39394925402275,46.10224011296273,,9.88,0.003,10.463,0.003,,,3359.0,16.0,27.45,0.23,9.74,0.69,0.32,,,,,,,,,,,,,,,,,,164.0,1.1,0.08,-0.68,0.23,3017363960241964032,2.719521227140626,0.10093366,26.94365,2.871763676457185,0.09375679,-0.9985097031917513,0.07593953,14.883596,0.008309265907332093,0.8222046,304.0,-4.8262463,0.52727276,0.8079315,475.0,,1868.0,99.0,12.94,,,,,,,,652.0,,,,,,0.2653357696082455,0.017094661976286202,-0.8031941529402108,0.20900766206155108,3.7092014617649474,0.2084592418558564,3.9741196901938247,0.5493512114769523,11.923867696822363,0.5494362894183384,0.27196060685932255,0.019935433386603918,3.716271477676592,0.19902822535546294,-0.7908900681024927,0.209782810991258,0.27252642119012105,0.019010298949248244,3.607162338759908,0.28321450123672665,-0.680703612194843,0.2872120761146064,0.1998751989511468,0.013406388662307311,0.10992977104614532,0.07937715902729657,,,,
219,,,83.81316666666665,-5.396305555555556,05 35 15.16,-05 23 46.7,16.0,12.0,14.0,600.0,"[50, 51, 52, 53]","[44, 45, 45, 44]",3500.400183602585,48.8857244261028,3500.400183602585,48.8857244261028,20.820776660723475,1.0976526949435763,23.815766377397694,23.72680860524555,0.6395517548126293,1.0656572715723618,0.0181113712165779,1.4839362158060865,0.0652208426489573,63777.87841530801,8185.115761907975,0.5076550956508584,0.4399303513424032,,5.361781408411007,0.1278156825815424,1.2249175391782754,0.0191440082750142,0.140257001597948,0.0453716866277719,0.295418215035178,0.0603338968755131,,,-0.1251273984980269,0.0166809385151709,0.1645365722129963,0.0162376140672349,,,16.42001243926611,27.2378229109341,,10.918,0.012,11.49,0.008,,,3486.0,57.0,24.08,0.48,20.78,1.4,0.43,,,,,,,,,,,,,,,,,,87.0,1.87,0.06,-0.65,0.02,3017363960251388288,2.5111332128509254,0.15220234,16.49865,3.326775093672626,0.3352654,-0.4596993726907281,0.23623292,15.84747,0.01703581880853716,0.7821884,213.0,-8.592066,0.47321752,0.60764474,464.0,,1845.0,99.0,13.0,,,,,,,,634.0,,,,,,0.34067426045089044,0.035103255318664706,-0.6508537572334863,0.2130771587541328,3.746269704180356,0.19381875869439913,3.6254378102866163,0.550368603848731,11.575185816915155,0.5504535245422617,0.3599140973371628,0.036962428202361314,3.746308885353935,0.1927078551739445,-0.6208494031146744,0.21526957953226974,0.3587353652749151,0.04876216765522373,3.701004994721932,0.2978223834270708,-0.5784614488438626,0.2551578863875867,0.31132508038681356,0.03794046465698209,0.21575882636747287,0.14629667646273367,,,,
324,,,83.81183333333333,-5.387777777777778,05 35 14.84,-05 23 16.0,16.0,12.0,14.0,1200.0,"[56, 57, 58]","[54, 55, 55]",3403.4866046906373,32.69853942634472,3403.4866046906373,32.69853942634472,4.925900131250233,1.7634638707750254,30.818170734217645,30.61683900777284,0.4151899113714101,1.325878078369895,0.0381918881996788,1.4883092377538918,0.1264099363816696,490.5370926682693,674.8313229638354,0.0042052912789429,0.0036299540407984,,5.3194205711126745,0.2522907753482362,1.2897175148772388,0.0202580136263831,0.1594129021302161,0.0436267286653661,0.2729714910169967,0.0576897802719278,,,-0.062759149455639,0.0244042618095192,-0.1840875834942277,0.0233654364304586,,,8.506843200864548,15.668213281008146,,11.899,0.012,12.06,0.007,,,3449.0,36.0,30.77,0.34,5.12,1.21,0.01,,,,,,,,,,,,,,,,,,226.0,0.7,0.55,-1.87,0.04,3017364028960744704,2.712267456643581,0.18323503,14.802122,1.3756948567616876,0.17750646,-2.120345647317252,0.13047694,16.418736,0.007126497664410707,0.6399288,229.0,-9.950696,0.5571665,0.56679446,,,,,,,,,,,,,,,,,,,0.2891533649073616,0.023202140803462973,-0.7460319242223321,0.21233942832275182,3.723492018944417,0.20328973822830765,3.840741156518775,0.5564631042646586,11.790489163147313,0.5565470950301127,0.3038199853398949,0.025312599357693172,3.7227183278980145,0.19519851900992435,-0.7196764326003937,0.21670492040004544,0.3043345068269393,0.030831832375124546,3.647919622860764,0.29492064443954846,-0.6456975462577179,0.28875795969899143,0.23959038097012383,0.026672065431525616,0.14761086192161763,0.10839271926929284,,,,
295,,,83.82320833333331,-5.39025,05 35 17.57,-05 23 24.9,18.0,2.0,11.0,450.0,"[26, 27, 29, 30]","[41, 42, 42, 41]",3541.111935238426,72.51816266463288,3541.111935238426,72.51816266463288,23.439287269334898,1.6809916277290586,43.15595207089672,20.64140817418921,0.8802495503419046,1.00965879923335,0.0100701952431803,2.235874781980229,0.0815930166730156,109086.34306744604,19081.25666226732,0.8432219949810682,0.7314660699693603,,5.259448482686222,0.1525652834578146,1.072494475150214,0.0184404654026005,0.1398354779052885,0.0444438020290973,0.2395912504838355,0.0500571619507726,,,-0.0713507039407485,0.0151346371289735,-0.2440289915739459,0.0193443730905513,,,13.106473457223096,20.288848702898868,,10.501,0.01,11.787,0.008,,,3662.0,305.0,21.85,0.93,22.69,7.18,0.76,,,,,,,,,,,,,,,,,,,,,,,3017364063325260160,,,,,,,,16.0445,0.01474417211098388,0.6682024,114.0,85.8303,6.1488214,,554.0,,0.0,93.0,13.8,,,,,,,,790.0,,,,,,0.36354603103282374,0.05076126939228359,-0.6119717472441997,0.22942958575928438,3.7554184124131296,0.19621111091012744,3.5385250820752696,0.5837981822503355,11.488273088703808,0.5838782408836563,0.38410181331843724,0.05374532461319684,3.755497050011795,0.1952440646302478,-0.5817407599440414,0.23042238542540472,0.3803210414689229,0.06344519218509148,3.718005869461801,0.2972764016879861,-0.5499622497662422,0.25351699452601606,0.34145961157544513,0.05528211806557409,0.24438663099667285,0.1783600656154564,,,,
313,,,83.82279166666665,-5.389194444444445,05 35 17.47,-05 23 21.1,18.0,2.0,11.0,180.0,"[33, 34, 35, 36]","[41, 42, 42, 41]",3569.6869791381523,67.90891700115708,3569.6869791381523,67.90891700115708,10.801775054153836,0.9193893298832184,48.57858469835448,25.932097386079317,0.43277962349568,1.0105364765819729,0.0100851037271648,2.407165059308044,0.0830153104505335,92087.31280566106,11574.447444355625,0.697554187276423,0.6054262760905433,,5.028022612849549,0.1291035360876611,1.021501229425458,0.0149632607449922,0.3117583199384421,0.1073132751321119,0.6467659486244082,0.1317800439408916,,,-0.0397908875493649,0.0121745403305987,-0.1165512205994843,0.0170107853127743,,,14.030038661158471,21.849737303893896,,9.687,0.007,10.459,0.005,,,4206.0,235.0,26.35,0.19,10.04,0.93,0.64,,,,,,,,,,,,,,,,,,198.0,1.07,0.86,3.21,0.2,3017364063328048000,2.1185970786996,0.11059796,19.155842,0.7215584733427893,0.16193183,2.392889655503593,0.13203529,14.625023,0.011485489526001211,0.77395153,173.0,-2.0196655,0.442881,0.8896296,9180.0,,0.0,0.0,13.28,,2.54,3.591,2.12,0.19,0.32,4.96,787.0,,,,,,0.37959942648210804,0.050749044351152434,-0.5846809749804164,0.22205994403372217,3.761839770592843,0.19298689021615312,3.4775221793679894,0.5651729727349355,11.427270185996528,0.5652556693113667,0.4012632020628684,0.05280068849333755,3.76208183825407,0.19228669711631485,-0.5554284626509055,0.2215857444600525,0.3952927639491524,0.06229918570039428,3.7284693068687838,0.2813162152783433,-0.5298043226188612,0.24287156358342968,0.3626106433294985,0.05264523358054696,0.26448011116302356,0.1841691508328981,,,,
332,2M05351778-0523155,,83.82424999999999,-5.387666666666667,05 35 17.82,-05 23 15.6,18.0,2.0,11.0,300.0,"[37, 38, 39, 40]","[41, 42, 42, 41]",3989.6110709650975,33.93495272033874,3989.6110709650975,33.93495272033874,16.397987154804206,0.4025216696132059,48.23293523682384,25.539257212826453,0.2632423859140722,1.0205115360380086,0.0139698612310379,2.578638413460433,0.0980869307364025,291.40935697646694,345.0061770868684,0.0016960098031297,0.0014817682893318,,5.072142887071776,0.1256580419323079,1.0804586879942772,0.0182774445412524,0.4201455863864846,0.1194236179440423,0.8594599102072702,0.1733607603211073,,,0.0074805782604532,0.0126014274142142,-0.1114545751566145,0.0149056759256751,,,14.15660856001423,23.915783948720307,,9.869999959183682,0.0039999996798720005,10.169,0.004,,,4012.0,37.0,25.43,0.32,16.48,0.43,0.01,25.69,0.55,4098.62,13.74,18.31,0.61,0.53,9.649,0.021,b'2M05351778-0523155',3.017364059023822e+18,4027.0,28.3761,4.04638,0.125935,25.2421,0.825503,183.0,-1.61,0.17,0.6,0.38,3017364059023821696,2.4683327369195918,0.05124761,48.164833,0.1518152887061361,0.042710982,0.4285998235298536,0.041845594,14.363044,0.007413128618590675,0.9084892,273.0,-6.2460523,0.2741408,0.7411461,562.0,,1912.0,17.0,13.01,,2.67,3.58,2.25,0.35,0.25,4.29,806.0,,,,,,0.6658354889488957,0.06019483702335077,-0.21758096215621475,0.16855691866323158,3.8365835488948896,0.1660194837023352,2.7583290221022088,0.40712672453934173,10.708077028730749,0.40724151607213377,0.6799339416866188,0.07140957473908638,3.8423901101359244,0.16918414290824035,-0.21376204444295865,0.15801067250525452,0.6394823744033491,0.07106897035041704,3.829522894776243,0.1908295732426495,-0.22863342688702148,0.17204451991666803,0.7181583990417569,0.03611068574872428,0.8015061103901516,0.34069472963673914,0.5819189814028023,0.07906925616734967,-0.35175990752385256,0.13243251139438142
331,,,83.82604166666665,-5.387694444444445,05 35 18.25,-05 23 15.7,18.0,2.0,11.0,450.0,"[43, 44, 45, 46]","[41, 42, 42, 41]",3638.7319082933423,135.7421532107055,3638.7319082933423,135.7421532107055,18.31959413986274,1.139000868659684,54.218427929102695,31.42625967069872,0.6526567349190877,1.0853392776112791,0.0246717208222612,2.343353605258903,0.0999175896142596,100812.87809838956,22179.82253837322,0.7275354683637406,0.6322432072339221,,5.144394220928542,0.1413214253022734,1.003917868516627,0.0041734400666743,0.166306533644749,0.0533813582942168,0.330575438284802,0.0668728293485327,,,0.0191799454957838,0.0132866600877795,-0.1011575673859245,0.0176451631037559,,,11.819955141981652,19.283216157758183,,10.563,0.003,11.536,0.006,,,4034.0,452.0,31.83,0.69,18.92,1.17,0.64,,,,,,,,,,,,,,,,,,121.0,1.26,0.24,1.03,0.04,3017364063325254528,2.7177820501323984,0.15033428,18.078259,2.3579645165212604,0.16476525,0.7914775628450558,0.16372429,15.857067,0.013079605023246904,0.7642708,228.0,-4.521297,0.5694572,0.7919062,582.0,,0.0,99.0,14.96,,3.69,3.544,3.75,-0.03,0.22,4.71,839.0,,,,,,0.4208483492314282,0.09766504893967934,-0.5208123110760006,0.2784798591991362,3.7762545047694283,0.20383909562248848,3.3374549523057153,0.6696951116291352,11.287202958934255,0.669764902871565,0.443755093220613,0.10041986808490846,3.777971202244671,0.20541928688065192,-0.4946037377916306,0.270303497934912,0.43030836824807794,0.10414359496026743,3.750241700736191,0.2954606371400421,-0.48146038622032805,0.27408959945482936,0.41532829470086224,0.11129038272926545,0.32322236647180624,0.2949155773600222,0.40421460273901744,0.05009973579902416,-0.6147623879462543,0.18084157144260515
337,2M05351866-0523139,,83.82779166666664,-5.387222222222222,05 35 18.67,-05 23 14.0,18.0,2.0,11.0,60.0,"[47, 48, 49, 50]","[51, 52, 52, 51]",4652.070705554816,284.39084781403244,4652.070705554816,284.39084781403244,20.237276593133465,10.44228257254494,54.4124766354888,31.56461451860736,5.8313699349539725,1.1589951750933458,0.0722590081651286,2.3818023494484013,0.1530486171141325,1654719.9768373473,521619.2187215617,7.053355528528186,6.087823056063348,5.480654760466741,7.844874124896856,0.4220202907219641,1.4953753648143462,0.035576172446155,1.0936640978141805,0.54105875347562,0.5256591478308543,0.1166271683187465,0.6372247203289838,0.1504445146976611,0.0843282494078083,0.0076300091258914,-0.1773984358601439,0.0111504232919917,-0.3180636923802152,0.0277388401461494,36.45055103392761,50.59660440768467,63.82710666765796,7.635,0.02,,,,,,,,,,,,31.91,0.28,5103.0,5.0,39.12,1.17,1.21,9.201,0.036,b'2M05351866-0523139',3.0173640590238254e+18,4714.51,159.792,4.7017,0.251161,2.33084,0.0,,,,,,3017364059023825280,2.459700971258635,0.04661454,52.76682,1.385338091307183,0.040416356,0.1502579152515145,0.035868187,13.942808,0.05131440663868256,1.1556492,368.0,10.986964,0.32889712,1.4339302,596.0,,1927.0,99.0,13.06,,2.52,3.679,3.67,0.63,1.07,5.66,868.0,,,,,,1.3987093132705783,0.2047110602325395,0.319225587962347,0.268116902488427,3.89,0.165535640359725,1.8412906867294216,0.5713307864983719,9.791038693357962,0.5714125918978731,1.2519787425542688,0.4151364693741569,3.9088834819258147,0.17069714725485996,0.2520738312454751,0.3729441473342967,1.1970115025510801,0.42275386524062564,3.9057801710212887,0.18413708869555045,0.23422342390912826,0.3825161560717146,1.5930312934752306,0.5025673631002243,2.711206217033318,2.839478656515844,1.0163051425235676,0.3204497167697033,0.10239190831791137,0.3553600959962391
375,2M05351697-0523009,,83.82074999999999,-5.383611111111112,05 35 16.98,-05 23 01.0,18.0,2.0,11.0,180.0,"[53, 54, 55, 56]","[51, 52, 52, 51]",4109.982823069618,123.6104152209441,4109.982823069618,123.6104152209441,26.598013048686752,0.8608716587187502,55.78244921672562,32.88869910619769,0.5136275535480124,1.2545967610489313,0.0155111960314768,1.823226480227821,0.056895318302926,93768.85853088676,9277.489224478522,0.5152461808224196,0.4508654750245954,,5.167883297075121,0.0855273060410466,1.2545793006671777,0.02030100172248,0.630064133825857,0.2086333289967565,1.2248528429986931,0.2441759000358406,,,0.083378766956721,0.0090413610716881,-0.1768055887823065,0.0127237312615054,,,22.10652353028961,34.742742816349164,,9.345717647058825,0.003904748240735811,9.756,0.003,,,4225.0,244.0,33.19,0.45,26.95,0.7,0.41,33.28,0.3,4228.79,6.23,29.65,0.73,0.59,9.868,0.029,b'2M05351697-0523009',3.0173640633304535e+18,4124.73,80.2733,4.1075,0.2247,2.0263,0.0,560.0,0.78,0.13,1.15,0.04,3017364063330453504,2.552744111544951,0.04969319,51.3701,3.0241886635348627,0.041366655,1.164651749277738,0.03666977,13.923362,0.008481756134009123,1.0491343,331.0,-4.6885295,0.29979587,0.8208975,533.0,,1888.0,99.0,12.62,,2.44,3.58,1.66,0.36,0.25,4.26,753.0,,,,,,0.7641523525580146,0.13805986535825882,-0.12226288269778682,0.2418961978655077,3.852830470511603,0.1738059865358259,2.580941000651375,0.5291009726594396,10.530689007279914,0.5291893062484936,0.7648482786096219,0.14107399999045245,3.8589974323879863,0.1802380436496649,-0.12751282768971622,0.22165111332744733,0.7199690137913863,0.13934415447384557,3.8487234393595275,0.20065593590783481,-0.14470473230858727,0.23086815580956194,0.8383027821193025,0.14211143926357483,1.0004759653014803,0.6526031132210267,0.6436326639934304,0.13199671240660454,-0.27002284336827764,0.19811661607860073
388,,,83.82316666666665,-5.382444444444444,05 35 17.56,-05 22 56.8,18.0,2.0,11.0,120.0,"[57, 58, 59, 60]","[61, 62, 62, 61]",4254.055077372312,145.45290507143363,4254.055077372312,145.45290507143363,17.673912353831764,0.9265796817906596,53.25610827661932,30.333608892092045,0.391854350466108,1.3380754078026214,0.0176352958966808,1.779423781982281,0.0582802203415405,129913.10325809776,12647.102649323717,0.6766037282086135,0.5930348243463395,,5.033749207374566,0.0890205656331621,1.0763637050421315,0.0186093941880319,0.5824084751335197,0.1812374645180141,1.1505563164543895,0.2235432924296555,,,0.0624724444365823,0.0091743196536564,-0.2977967532350634,0.0106181379610439,,,16.832365333403203,26.82494569552677,,9.096,0.004,9.598,0.003,,,4279.0,142.0,30.59,0.46,17.83,1.46,0.52,,,,,,,,,,,,,,,,,,532.0,0.65,0.23,0.35,0.04,3017364063333454336,4.703554100195522,0.35811004,13.134382,3.720036010450686,0.28244162,-0.2913555276363903,0.26265863,14.009867,0.009770472098619174,1.1064997,341.0,139.4246,2.2621014,9.834705,553.0,a,1911.0,99.0,12.41,,2.5,3.67,3.48,0.84,0.95,5.33,793.0,b'0535175-052256',27.2,2.0,14.91,2.5,0.8953349786531242,0.17476919374979305,-0.004198519212188223,0.25964313181638554,3.8695334978653126,0.1723155989209757,2.386531029885626,0.5600357796729424,10.336279036514165,0.5601192347103227,0.8734111370529306,0.16759900707675685,3.876446443235696,0.17922977097002324,-0.0274451994954568,0.23829838966426534,0.8232952539039073,0.16553069542342302,3.8668737042343637,0.195955249652078,-0.04478289374259887,0.24626092328632632,1.0122365910436644,0.20326090614347753,1.2814140343264127,0.8757057498508375,0.723436734804815,0.15553555210780662,-0.17392269375884795,0.21894155678649366
425,,,83.82479166666666,-5.379305555555555,05 35 17.95,-05 22 45.5,18.0,2.0,12.0,60.0,"[47, 48, 49, 50]","[51, 52, 52, 51]",3525.5575813052164,27.56425339930206,3525.5575813052164,27.56425339930206,21.484826859622704,0.2962745351509284,47.47125415206933,24.72169593587869,0.3486551818109689,1.0116445796479638,0.0097015132266854,1.0894132825689982,0.0330092936038327,337.44323857612164,411.80838835071927,0.0026376987663901,0.0022872891685584,,4.965225395952558,0.0856539693123541,2.2937072545389423,0.036992080941717,4.369656819821532,1.4366767575152477,9.233258460381112,1.953152414825564,,,-0.089729601003942,0.0089086418056469,-0.2320095802157785,0.0123027723594531,,,45.87309822760776,65.6062860275973,,,,,,,,3576.0,22.0,24.94,0.25,21.83,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,3017364127743299328,2.484119772088328,0.0410052,60.580605,3.971095291324684,0.03442787,2.7439270645359444,0.030078398,11.430308,0.0035290815845561508,1.6471167,410.0,13.362499,0.3000806,1.5042489,567.0,,1910.0,99.0,9.66,,1.73,3.661,1.36,1.43,1.04,3.77,815.0,,,,,,0.3548076299467508,0.02489948399405223,-0.6268270290905236,0.1910662874118223,3.7519230519787,0.1873732436516684,3.571731006202347,0.5000051401955925,11.521479012830886,0.5000986130760723,0.37478935063853286,0.025383412166193525,3.751925929496021,0.18431561795301654,-0.5964794264552199,0.19189803015735885,0.3720934438183953,0.039144487506207304,3.711584380797639,0.2722833753593623,-0.5608507228862677,0.2348083815668095,0.3299463962288798,0.021747823217619283,0.23344907641743579,0.13166171090202194,,,,
713,,,83.82795833333331,-5.382472222222222,05 35 18.71,-05 22 56.9,18.0,2.0,12.0,90.0,"[54, 55, 56, 57]","[51, 52, 52, 51]",4693.568090690007,186.70315957877935,4693.568090690007,186.70315957877935,6.0064560130670674,1.9334590301424912,45.88167271537608,22.99111680926188,0.4875555345482247,1.0084487262676276,0.0089158035308849,0.9908603712947932,0.0341780676252315,518617.3046435271,63316.7647173708,2.3909869849708425,2.1047091892512984,,4.815072469112275,0.1076833265927188,1.6097021320689155,0.0236378762666161,0.7790419953053878,0.3016526157894534,1.183117930454297,0.2413261556156971,,,-0.0464484195213922,0.0107649742561724,-0.1936488032706386,0.0127897015963574,,,29.125203339961217,40.915571502009385,,,,9.627,0.003,,,4988.0,192.0,22.95,0.31,6.75,1.54,1.6,,,,,,,,,,,,,,,,,,,,,,,3017364063333443328,2.4702426044569368,0.047587182,51.909832,1.015517576614403,0.04012738,1.9719358461262828,0.034590054,14.418281,0.009078770511517373,1.2045021,382.0,0.6242319,0.2920032,1.0219564,598.0,a,1926.0,99.0,13.05,,2.7,3.633,3.4,0.58,0.54,5.15,872.0,,,,,,,,,,,,,,,,1.3010407083192321,0.2853816836851162,3.910410896527105,0.16485516627004393,0.28268073281662953,0.30033304660446536,1.2468627526119214,0.2809528909105741,3.908038295630394,0.17585469770585305,0.2651131344646174,0.3062577592084486,1.6370189167094353,0.37787451236873204,2.948865061421549,2.180499946225401,1.054746210846032,0.2285352139747443,0.13160712024298432,0.28297409121194383
